customer_id,state,sex,age,occupation,family_size,income,ad_type,ad_medium,ad_response,items_purchased,drinks_purchased,Occurance,ad_type_id,ad_medium_id
2702,MT,F,60.0,Healthcare,6,226512,BOGO - Baja Blast,30 sec cable TV ad,1,"['steak garlic nacho fries', 'cheesy gordita crunch', 'steak garlic nacho fries', 'nachos bellgrande', 'spicy potato soft taco', 'chalupa supreme', 'crunchwrap supreme']","['baja blast', 'baja blast', 'pepsi', 'mug root beer', 'pepsi', 'pepsi', 'baja blast']",2.0,5.0,2.0
571,AR,M,25.0,Healthcare,3,67807,DISCOUNT-10%,15 sec YouTube ad,1,"['cinnamon twists', 'crunchy taco', 'crunchy taco', 'steak garlic nacho fries']","['mug root beer', 'diet pepsi', 'baja blast', 'brisk']",1.0,1.0,1.0
5126,NE,F,43.0,Healthcare,0,129573,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,0,['cravings box'],['iced tea'],0.0,7.0,0.0
9111,WY,F,32.0,Education,4,56156,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'chicken quesadilla', 'cinnamon twists', 'spicy potato soft taco']","['mug root beer', 'pepsi', 'brisk', 'diet pepsi', 'diet pepsi']",2.0,2.0,1.0
6974,TX,M,32.0,Government,3,74852,DISCOUNT-50%,Instagram photo ad,1,"['cinnamon twists', 'cheesy gordita crunch', 'spicy potato soft taco', 'nachos bellgrande']","['gatorade', 'baja blast', 'baja blast', 'mountain dew']",0.0,6.0,0.0
5227,LA,M,20.0,Student,0,15520,BOGO - Garlic Steak Nacho Fries,15 sec TikTok ad,0,['spicy potato soft taco'],['brisk'],0.0,2.0,5.0
8604,HI,F,51.0,Government,2,114393,REWARD - Free Baja Blast with purchase of $20 or more,Static Facebook ad,0,"['beefy 5 layer burrito', 'chicken quesadilla', 'cravings box']","['mug root beer', 'pepsi', 'gatorade']",0.0,4.0,3.0
5907,TX,F,24.0,Other,0,42966,DISCOUNT-50%,15 sec YouTube ad,1,['steak garlic nacho fries'],['baja blast'],1.0,6.0,1.0
5470,NC,M,23.0,Education,0,46257,DISCOUNT-20%,15 sec TikTok ad,0,['cravings box'],['pepsi'],0.0,0.0,5.0
3835,RI,M,34.0,Government,0,74668,DISCOUNT-10%,15 sec YouTube ad,0,['crunchy taco'],['mountain dew'],0.0,1.0,1.0
7208,WA,M,40.0,Government,2,88643,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,1,"['beefy 5 layer burrito', 'crunchwrap supreme', 'soft taco', 'beefy 5 layer burrito', 'chicken quesadilla', 'steak garlic nacho fries', 'cravings box', 'crunchy taco']","['baja blast', 'pepsi', 'pepsi']",1.0,4.0,1.0
1477,VA,M,38.0,Retail,4,39672,DISCOUNT-20%,Instagram photo ad,1,"['spicy potato soft taco', 'chalupa supreme', 'beefy 5 layer burrito', 'crunchwrap supreme', 'cinnamon twists']","['brisk', 'brisk', 'gatorade', 'baja blast', 'gatorade']",0.0,0.0,0.0
8009,ND,M,22.0,Student,1,15542,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,1,"['steak garlic nacho fries', 'spicy potato soft taco', 'chalupa supreme', 'nachos bellgrande', 'cheesy bean and rice burrito', 'spicy potato soft taco', 'cinnamon twists', 'crunchy taco', 'soft taco']","['gatorade', 'baja blast']",1.0,7.0,1.0
8064,IN,M,60.0,Government,6,151340,DISCOUNT-10%,Newspaper ad,0,"['crunchy taco', 'mexican pizza', 'chicken quesadilla', 'crunchy taco', 'soft taco', 'nachos bellgrande', 'beefy 5 layer burrito']","['mountain dew', 'brisk', 'mountain dew', 'iced tea', 'diet pepsi', 'starry', 'mountain dew']",0.0,1.0,6.0
9922,TX,F,23.0,Student,2,15223,DISCOUNT-5%,15 sec YouTube ad,1,"['soft taco', 'crunchwrap supreme', 'cheesy bean and rice burrito']","['baja blast', 'baja blast', 'pepsi']",0.0,3.0,1.0
469,TX,M,25.0,Food Service,3,29421,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec TikTok ad,0,"['crunchy taco', 'crunchy taco', 'cheesy gordita crunch', 'cinnamon twists']","['starry', 'brisk', 'baja blast', 'brisk']",0.0,7.0,5.0
2831,WV,F,37.0,Government,1,83866,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,1,"['soft taco', 'spicy potato soft taco', 'nachos bellgrande', 'beefy 5 layer burrito', 'steak garlic nacho fries', 'chicken quesadilla', 'chicken quesadilla', 'chalupa supreme']","['baja blast', 'diet pepsi']",1.0,4.0,1.0
4850,MD,F,47.0,Retail,2,44691,DISCOUNT-5%,Static Facebook ad,1,"['cheesy gordita crunch', 'mexican pizza', 'crunchwrap supreme']","['pepsi', 'brisk', 'mug root beer']",0.0,3.0,3.0
3847,CA,F,23.0,Student,1,13603,DISCOUNT-5%,15 sec YouTube ad,1,"['crunchy taco', 'chicken quesadilla']","['pepsi', 'starry']",0.0,3.0,1.0
7847,GA,M,41.0,Government,2,92559,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,0,"['crunchy taco', 'cinnamon twists', 'spicy potato soft taco']","['pepsi', 'pepsi', 'mug root beer']",0.0,4.0,0.0
9532,NC,F,29.0,Food Service,1,33444,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries']","['iced tea', 'iced tea']",2.0,2.0,1.0
9814,AZ,F,47.0,IT,0,201796,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Static Facebook ad,0,['soft taco'],['gatorade'],0.0,7.0,3.0
4069,FL,F,63.0,Education,2,92787,DISCOUNT-10%,30 sec cable TV ad,0,"['nachos bellgrande', 'spicy potato soft taco', 'chicken quesadilla']","['mug root beer', 'iced tea', 'mountain dew']",0.0,1.0,2.0
3655,TX,M,36.0,Healthcare,3,114661,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,1,"['steak garlic nacho fries', 'chicken quesadilla', 'mexican pizza', 'crunchy taco', 'mexican pizza', 'cinnamon twists', 'steak garlic nacho fries', 'cheesy bean and rice burrito', 'chalupa supreme']","['starry', 'baja blast', 'gatorade', 'diet pepsi']",2.0,7.0,1.0
3714,VA,F,33.0,Retail,2,41199,DISCOUNT-50%,Instagram photo ad,1,"['cravings box', 'soft taco', 'chicken quesadilla']","['brisk', 'gatorade', 'pepsi']",0.0,6.0,0.0
5156,AL,F,32.0,Healthcare,4,93089,BOGO - Baja Blast,15 sec YouTube ad,0,"['beefy 5 layer burrito', 'cinnamon twists', 'crunchwrap supreme', 'cravings box', 'cheesy gordita crunch']","['mountain dew', 'diet pepsi', 'brisk', 'diet pepsi', 'baja blast']",0.0,5.0,1.0
6636,OK,F,54.0,Retail,0,51275,DISCOUNT-10%,30 sec Hulu commercial,0,['beefy 5 layer burrito'],['iced tea'],0.0,1.0,4.0
1255,MI,M,46.0,Food Service,1,37765,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Static Facebook ad,0,"['crunchy taco', 'cravings box']","['mountain dew', 'iced tea']",0.0,7.0,3.0
2846,CA,M,27.0,Food Service,0,30341,DISCOUNT-10%,15 sec TikTok ad,0,['crunchy taco'],['mug root beer'],0.0,1.0,5.0
4323,WV,M,28.0,Healthcare,0,72116,DISCOUNT-5%,15 sec YouTube ad,1,['chicken quesadilla'],['mountain dew'],0.0,3.0,1.0
2687,CA,M,24.0,Government,3,53686,DISCOUNT-20%,15 sec TikTok ad,1,"['cravings box', 'steak garlic nacho fries', 'spicy potato soft taco', 'steak garlic nacho fries']","['baja blast', 'baja blast', 'mountain dew', 'brisk']",2.0,0.0,5.0
7295,CA,F,25.0,Retail,0,34309,BOGO - Garlic Steak Nacho Fries,15 sec TikTok ad,0,['crunchy taco'],['mug root beer'],0.0,2.0,5.0
2279,NH,F,36.0,Food Service,0,33058,DISCOUNT-5%,15 sec YouTube ad,1,['beefy 5 layer burrito'],['iced tea'],0.0,3.0,1.0
2945,GA,M,35.0,Retail,2,36710,DISCOUNT-10%,15 sec YouTube ad,1,"['nachos bellgrande', 'mexican pizza', 'steak garlic nacho fries']","['pepsi', 'gatorade', 'mountain dew']",1.0,1.0,1.0
347,DE,M,37.0,Unemployed,0,0,DISCOUNT-20%,15 sec YouTube ad,0,['chicken quesadilla'],['brisk'],0.0,0.0,1.0
566,VT,M,43.0,Healthcare,2,125263,DISCOUNT-10%,15 sec YouTube ad,1,"['chalupa supreme', 'crunchwrap supreme', 'cheesy bean and rice burrito']","['brisk', 'baja blast', 'pepsi']",0.0,1.0,1.0
9604,MT,M,46.0,Government,2,99876,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec Hulu commercial,0,"['soft taco', 'cinnamon twists', 'chalupa supreme']","['gatorade', 'mountain dew', 'pepsi']",0.0,7.0,4.0
1005,CA,F,25.0,Other,1,44893,BOGO - Garlic Steak Nacho Fries,15 sec TikTok ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries']","['brisk', 'iced tea']",2.0,2.0,5.0
4582,TX,F,28.0,Healthcare,5,78499,BOGO - Baja Blast,Instagram photo ad,0,"['crunchy taco', 'cheesy gordita crunch', 'cravings box', 'beefy 5 layer burrito', 'cheesy bean and rice burrito', 'cinnamon twists']","['baja blast', 'iced tea', 'mug root beer', 'mountain dew', 'diet pepsi', 'gatorade']",0.0,5.0,0.0
5700,NC,F,48.0,Education,2,76869,DISCOUNT-10%,Static Facebook ad,0,"['beefy 5 layer burrito', 'cravings box', 'crunchy taco']","['iced tea', 'iced tea', 'baja blast']",0.0,1.0,3.0
1895,MO,F,32.0,Retail,1,33513,DISCOUNT-10%,Instagram photo ad,1,"['soft taco', 'beefy 5 layer burrito']","['brisk', 'diet pepsi']",0.0,1.0,0.0
9058,FL,M,58.0,IT,1,250000,BOGO - Baja Blast,30 sec Hulu commercial,1,"['cinnamon twists', 'cheesy gordita crunch']","['baja blast', 'baja blast']",0.0,5.0,4.0
762,CA,F,32.0,Retail,1,36202,DISCOUNT-20%,15 sec YouTube ad,1,"['nachos bellgrande', 'chalupa supreme']","['diet pepsi', 'starry']",0.0,0.0,1.0
1794,KY,F,48.0,Government,1,107620,DISCOUNT-20%,30 sec Hulu commercial,0,"['soft taco', 'soft taco']","['diet pepsi', 'mountain dew']",0.0,0.0,4.0
3427,MI,F,47.0,Retail,1,47598,DISCOUNT-50%,Static Facebook ad,0,"['chalupa supreme', 'cravings box']","['baja blast', 'pepsi']",0.0,6.0,3.0
4286,TX,M,32.0,Healthcare,0,86429,DISCOUNT-5%,15 sec YouTube ad,1,['nachos bellgrande'],['gatorade'],0.0,3.0,1.0
9921,MD,M,43.0,Other,4,64593,DISCOUNT-10%,Instagram photo ad,0,"['cheesy bean and rice burrito', 'chicken quesadilla', 'crunchwrap supreme', 'spicy potato soft taco', 'chicken quesadilla']","['mountain dew', 'gatorade', 'pepsi', 'diet pepsi', 'mug root beer']",0.0,1.0,0.0
7975,GA,M,24.0,Student,0,13570,DISCOUNT-50%,15 sec TikTok ad,1,['cheesy gordita crunch'],['diet pepsi'],0.0,6.0,5.0
1129,OK,F,31.0,Education,1,51371,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,1,"['spicy potato soft taco', 'nachos bellgrande', 'cravings box', 'cravings box', 'cheesy bean and rice burrito', 'crunchwrap supreme', 'nachos bellgrande', 'chalupa supreme']","['baja blast', 'diet pepsi']",0.0,4.0,1.0
7421,CA,F,23.0,IT,1,81960,BOGO - Baja Blast,15 sec TikTok ad,1,"['crunchwrap supreme', 'crunchwrap supreme']","['baja blast', 'baja blast']",0.0,5.0,5.0
5437,MT,M,60.0,Government,3,132917,DISCOUNT-10%,30 sec cable TV ad,0,"['crunchwrap supreme', 'chicken quesadilla', 'steak garlic nacho fries', 'steak garlic nacho fries']","['baja blast', 'mug root beer', 'gatorade', 'pepsi']",2.0,1.0,2.0
8743,MD,M,38.0,Unemployed,2,0,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,0,"['nachos bellgrande', 'mexican pizza', 'soft taco']","['diet pepsi', 'iced tea', 'gatorade']",0.0,4.0,0.0
4519,MS,M,40.0,Government,3,84552,DISCOUNT-20%,15 sec YouTube ad,0,"['cheesy gordita crunch', 'cheesy gordita crunch', 'mexican pizza', 'cravings box']","['diet pepsi', 'brisk', 'brisk', 'baja blast']",0.0,0.0,1.0
1552,WA,F,32.0,Government,1,63375,BOGO - Baja Blast,Instagram photo ad,1,"['chicken quesadilla', 'crunchwrap supreme']","['baja blast', 'baja blast']",0.0,5.0,0.0
6117,CA,M,27.0,IT,1,91559,BOGO - Baja Blast,15 sec YouTube ad,1,"['chicken quesadilla', 'spicy potato soft taco']","['baja blast', 'baja blast']",0.0,5.0,1.0
1299,CA,F,27.0,Retail,0,37476,DISCOUNT-20%,15 sec YouTube ad,0,['mexican pizza'],['brisk'],0.0,0.0,1.0
6712,MI,M,48.0,Retail,3,44229,DISCOUNT-5%,30 sec Hulu commercial,0,"['cinnamon twists', 'cheesy gordita crunch', 'nachos bellgrande', 'cinnamon twists']","['brisk', 'mountain dew', 'mountain dew', 'iced tea']",0.0,3.0,4.0
6000,OH,F,49.0,Government,2,105113,REWARD - Free Baja Blast with purchase of $20 or more,30 sec Hulu commercial,0,"['crunchy taco', 'steak garlic nacho fries', 'soft taco']","['brisk', 'pepsi', 'mug root beer']",1.0,4.0,4.0
8036,CA,M,24.0,Healthcare,0,68296,DISCOUNT-20%,15 sec YouTube ad,0,['cheesy bean and rice burrito'],['gatorade'],0.0,0.0,1.0
1659,MA,M,35.0,Food Service,2,32979,DISCOUNT-50%,15 sec YouTube ad,1,"['chalupa supreme', 'cheesy bean and rice burrito', 'crunchwrap supreme']","['mountain dew', 'diet pepsi', 'pepsi']",0.0,6.0,1.0
2494,MN,M,47.0,Retail,1,44236,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,1,"['steak garlic nacho fries', 'steak garlic nacho fries']","['baja blast', 'baja blast']",2.0,2.0,4.0
8633,WA,F,23.0,Retail,2,31425,BOGO - Baja Blast,15 sec YouTube ad,1,"['cheesy bean and rice burrito', 'soft taco', 'beefy 5 layer burrito']","['baja blast', 'baja blast', 'brisk']",0.0,5.0,1.0
6919,CA,M,34.0,Retail,3,37710,BOGO - Baja Blast,15 sec YouTube ad,1,"['crunchy taco', 'cravings box', 'soft taco', 'crunchy taco']","['baja blast', 'baja blast', 'iced tea', 'diet pepsi']",0.0,5.0,1.0
1308,IN,M,43.0,Other,3,71936,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,0,"['cravings box', 'steak garlic nacho fries', 'crunchwrap supreme', 'cheesy gordita crunch']","['iced tea', 'baja blast', 'gatorade', 'pepsi']",1.0,4.0,0.0
6944,CA,F,27.0,IT,1,84543,DISCOUNT-20%,15 sec TikTok ad,0,"['chicken quesadilla', 'soft taco']","['diet pepsi', 'gatorade']",0.0,0.0,5.0
4006,CA,F,19.0,Healthcare,0,63968,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec TikTok ad,1,"['steak garlic nacho fries', 'nachos bellgrande', 'spicy potato soft taco', 'cheesy gordita crunch', 'mexican pizza', 'cravings box', 'mexican pizza', 'chalupa supreme', 'cravings box']",['brisk'],1.0,7.0,5.0
1439,TX,F,27.0,Government,4,64787,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,1,"['chicken quesadilla', 'soft taco', 'mexican pizza', 'chalupa supreme', 'chicken quesadilla', 'cheesy bean and rice burrito', 'soft taco', 'beefy 5 layer burrito']","['baja blast', 'mountain dew', 'pepsi', 'baja blast', 'pepsi']",0.0,4.0,1.0
3397,CA,F,28.0,Government,1,57468,DISCOUNT-5%,15 sec YouTube ad,1,"['soft taco', 'spicy potato soft taco']","['gatorade', 'mountain dew']",0.0,3.0,1.0
9431,MN,F,37.0,Healthcare,0,103334,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,0,['cravings box'],['mug root beer'],0.0,2.0,1.0
4394,VA,F,27.0,Retail,0,34761,DISCOUNT-10%,15 sec TikTok ad,0,['beefy 5 layer burrito'],['mountain dew'],0.0,1.0,5.0
7036,CT,M,40.0,Government,2,90114,DISCOUNT-10%,15 sec YouTube ad,1,"['chalupa supreme', 'beefy 5 layer burrito', 'chicken quesadilla']","['iced tea', 'baja blast', 'starry']",0.0,1.0,1.0
8941,WY,F,47.0,Government,3,112074,DISCOUNT-5%,30 sec Hulu commercial,0,"['nachos bellgrande', 'steak garlic nacho fries', 'cravings box', 'beefy 5 layer burrito']","['brisk', 'pepsi', 'mug root beer', 'brisk']",1.0,3.0,4.0
3894,CA,F,27.0,IT,1,88290,DISCOUNT-50%,15 sec TikTok ad,1,"['nachos bellgrande', 'soft taco']","['gatorade', 'iced tea']",0.0,6.0,5.0
1214,HI,F,43.0,Government,3,92195,BOGO - Baja Blast,15 sec YouTube ad,0,"['spicy potato soft taco', 'chalupa supreme', 'beefy 5 layer burrito', 'chicken quesadilla']","['mug root beer', 'baja blast', 'gatorade', 'gatorade']",0.0,5.0,1.0
1263,NH,M,28.0,Education,0,53999,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,0,['nachos bellgrande'],['brisk'],0.0,7.0,0.0
7904,SD,M,33.0,Other,2,61403,BOGO - Baja Blast,Instagram photo ad,0,"['cheesy bean and rice burrito', 'steak garlic nacho fries', 'cravings box']","['starry', 'mug root beer', 'mug root beer']",1.0,5.0,0.0
5602,MI,F,47.0,IT,2,202340,BOGO - Baja Blast,30 sec Hulu commercial,1,"['cinnamon twists', 'chicken quesadilla', 'beefy 5 layer burrito']","['baja blast', 'baja blast', 'mountain dew']",0.0,5.0,4.0
8936,TX,M,26.0,Retail,0,36941,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,0,['beefy 5 layer burrito'],['gatorade'],0.0,4.0,1.0
8534,MI,M,41.0,Education,4,67485,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,0,"['steak garlic nacho fries', 'steak garlic nacho fries', 'steak garlic nacho fries', 'crunchy taco', 'mexican pizza']","['iced tea', 'gatorade', 'mountain dew', 'diet pepsi', 'mug root beer']",3.0,7.0,0.0
7719,CA,F,25.0,Other,0,52015,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries']",['diet pepsi'],2.0,2.0,1.0
4682,MO,M,43.0,Retail,3,41674,DISCOUNT-50%,Instagram photo ad,1,"['cheesy gordita crunch', 'chicken quesadilla', 'cheesy bean and rice burrito', 'cheesy bean and rice burrito']","['mountain dew', 'pepsi', 'gatorade', 'mountain dew']",0.0,6.0,0.0
7523,NY,M,38.0,Government,2,76165,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,1,"['spicy potato soft taco', 'soft taco', 'chalupa supreme', 'beefy 5 layer burrito', 'soft taco', 'chalupa supreme', 'nachos bellgrande', 'cinnamon twists']","['baja blast', 'diet pepsi', 'iced tea']",0.0,4.0,1.0
2746,IL,M,39.0,Government,1,83223,DISCOUNT-5%,Instagram photo ad,0,"['cheesy gordita crunch', 'cheesy bean and rice burrito']","['pepsi', 'iced tea']",0.0,3.0,0.0
1535,CA,M,25.0,Retail,1,31279,DISCOUNT-50%,15 sec YouTube ad,0,"['chalupa supreme', 'cheesy bean and rice burrito']","['baja blast', 'diet pepsi']",0.0,6.0,1.0
3047,PA,M,48.0,Retail,3,44882,REWARD - Free Baja Blast with purchase of $20 or more,Static Facebook ad,0,"['cinnamon twists', 'mexican pizza', 'spicy potato soft taco', 'nachos bellgrande']","['starry', 'pepsi', 'brisk', 'baja blast']",0.0,4.0,3.0
1744,MO,F,24.0,Retail,0,34508,DISCOUNT-10%,15 sec TikTok ad,0,['cheesy bean and rice burrito'],['baja blast'],0.0,1.0,5.0
9786,FL,M,66.0,Retired,5,0,REWARD - Free Baja Blast with purchase of $20 or more,30 sec cable TV ad,0,"['chalupa supreme', 'cheesy bean and rice burrito', 'cinnamon twists', 'chalupa supreme', 'spicy potato soft taco', 'chalupa supreme']","['starry', 'mountain dew', 'baja blast', 'brisk', 'diet pepsi', 'starry']",0.0,4.0,2.0
9941,TX,M,20.0,Education,0,41736,DISCOUNT-10%,15 sec TikTok ad,0,['cheesy bean and rice burrito'],['mountain dew'],0.0,1.0,5.0
471,WA,F,37.0,Government,1,74483,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries']","['iced tea', 'mug root beer']",2.0,2.0,0.0
6409,IL,M,35.0,Unemployed,5,0,BOGO - Baja Blast,15 sec YouTube ad,1,"['chalupa supreme', 'nachos bellgrande', 'steak garlic nacho fries', 'nachos bellgrande', 'nachos bellgrande', 'cinnamon twists']","['baja blast', 'baja blast', 'pepsi', 'pepsi', 'starry', 'starry']",1.0,5.0,1.0
1201,IA,F,38.0,Government,2,79338,DISCOUNT-20%,Instagram photo ad,1,"['nachos bellgrande', 'cheesy bean and rice burrito', 'crunchwrap supreme']","['brisk', 'gatorade', 'pepsi']",0.0,0.0,0.0
6424,MD,M,48.0,Healthcare,0,171736,DISCOUNT-50%,30 sec Hulu commercial,1,['cravings box'],['pepsi'],0.0,6.0,4.0
5251,MI,M,21.0,Student,2,15426,DISCOUNT-10%,15 sec YouTube ad,0,"['crunchwrap supreme', 'crunchwrap supreme', 'mexican pizza']","['brisk', 'iced tea', 'brisk']",0.0,1.0,1.0
3797,NE,M,43.0,Food Service,2,41096,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cinnamon twists']","['starry', 'starry', 'brisk']",2.0,2.0,0.0
9793,MI,F,22.0,IT,1,69385,DISCOUNT-10%,15 sec YouTube ad,1,"['crunchy taco', 'cravings box']","['starry', 'pepsi']",0.0,1.0,1.0
7410,TX,M,24.0,Other,1,47781,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,0,"['mexican pizza', 'steak garlic nacho fries']","['mountain dew', 'baja blast']",1.0,2.0,1.0
1370,RI,F,45.0,Healthcare,2,133449,DISCOUNT-10%,Static Facebook ad,0,"['nachos bellgrande', 'cravings box', 'steak garlic nacho fries']","['gatorade', 'diet pepsi', 'diet pepsi']",1.0,1.0,3.0
6584,MI,F,18.0,Education,1,43643,REWARD - Free Baja Blast with purchase of $20 or more,15 sec TikTok ad,0,"['cheesy gordita crunch', 'crunchwrap supreme']","['mountain dew', 'gatorade']",0.0,4.0,5.0
6449,AL,F,41.0,Education,3,71817,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,0,"['soft taco', 'cinnamon twists', 'steak garlic nacho fries', 'chalupa supreme']","['pepsi', 'mountain dew', 'baja blast', 'diet pepsi']",1.0,4.0,1.0
492,LA,M,46.0,Government,4,101863,REWARD - Free Baja Blast with purchase of $20 or more,Static Facebook ad,0,"['cheesy gordita crunch', 'crunchy taco', 'cinnamon twists', 'cheesy gordita crunch', 'beefy 5 layer burrito']","['mountain dew', 'mountain dew', 'baja blast', 'iced tea', 'gatorade']",0.0,4.0,3.0
4593,SD,F,39.0,Other,3,60916,DISCOUNT-5%,15 sec YouTube ad,1,"['soft taco', 'cheesy gordita crunch', 'spicy potato soft taco', 'beefy 5 layer burrito']","['starry', 'diet pepsi', 'iced tea', 'diet pepsi']",0.0,3.0,1.0
8193,ND,F,40.0,Retail,3,39699,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,0,"['nachos bellgrande', 'soft taco', 'steak garlic nacho fries', 'cheesy bean and rice burrito']","['pepsi', 'mug root beer', 'baja blast', 'baja blast']",1.0,4.0,0.0
8876,KS,M,37.0,Government,1,77731,DISCOUNT-5%,15 sec YouTube ad,1,"['soft taco', 'cinnamon twists']","['baja blast', 'baja blast']",0.0,3.0,1.0
6646,AR,M,34.0,IT,2,114796,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,0,"['cravings box', 'beefy 5 layer burrito', 'crunchy taco']","['pepsi', 'mountain dew', 'mountain dew']",0.0,7.0,1.0
9912,NM,F,24.0,Government,1,56966,REWARD - Free Baja Blast with purchase of $20 or more,15 sec TikTok ad,0,"['chicken quesadilla', 'mexican pizza']","['pepsi', 'gatorade']",0.0,4.0,5.0
